HotelID,PageUrl
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r2516023-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r2149550-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r1645455-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r835195-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
89958,http://www.tripadvisor.com/ShowUserReviews-g60898-d89958-r63465133-W_Atlanta_Buckhead-Atlanta_Georgia.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179593003-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179535499-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179533196-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179409021-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179405619-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179405351-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179405000-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179402251-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
78944,http://www.tripadvisor.com/ShowUserReviews-g29092-d78944-r179284770-Ramada_Anaheim_Maingate_At_the_Park-Anaheim_California.html#CHECK_RATES_CONT
